mem_point_,TMRoads_os,TMRoads_fc,lng,lat
3066,256964373,motorway,113.30274195600,30.82773718430
3067,256964373,motorway,113.30224394700,30.82769309780
3068,256964373,motorway,113.30174522100,30.82765742350
3069,256964373,motorway,113.30124649600,30.82762174910
3070,256964373,motorway,113.30074776900,30.82758607480
3071,256964373,motorway,113.30024904400,30.82755039960
3072,256964373,motorway,113.29975031900,30.82751472530
3073,256964373,motorway,113.29925116100,30.82748786800
3074,256964373,motorway,113.29875133700,30.82747458320
3075,256964373,motorway,113.29825151300,30.82746129840
3076,256964373,motorway,113.29775169000,30.82744801270
3077,256964373,motorway,113.29725186600,30.82743472790
3078,256964373,motorway,113.29675204300,30.82742144310
3079,256964373,motorway,113.29625222000,30.82740815750
3080,256964373,motorway,113.29575224600,30.82740486770
3081,256964373,motorway,113.29525224900,30.82740310060
3082,256964373,motorway,113.29475225200,30.82740133430
3083,256964373,motorway,113.29425225500,30.82739956800
3084,256964373,motorway,113.29375225800,30.82739780180
3085,256964373,motorway,113.29325226100,30.82739603460
3086,256964373,motorway,113.29275230100,30.82739857250
3087,256964373,motorway,113.29225240700,30.82740885440
3088,256964373,motorway,113.29175251200,30.82741913550
3089,256964373,motorway,113.29125261900,30.82742941650
3090,256964373,motorway,113.29075272400,30.82743969760
3091,256964373,motorway,113.29025283000,30.82744997950
3092,256964373,motorway,113.28975293500,30.82746026060
3093,256964373,motorway,113.28925308000,30.82747221710
3094,256964373,motorway,113.28875324900,30.82748521500
3095,256964373,motorway,113.28825341800,30.82749821290
3096,256964373,motorway,113.28775358700,30.82751121080
3097,256964373,motorway,113.28725375600,30.82752420870
3098,256964373,motorway,113.28675392500,30.82753720570
3099,256964373,motorway,113.28625402700,30.82754434720
3100,256964373,motorway,113.28575403000,30.82754271760
3101,256964373,motorway,113.28525403300,30.82754108720
3102,256964373,motorway,113.28475403600,30.82753945760
3103,256964373,motorway,113.28425403800,30.82753782800
3104,256964373,motorway,113.28375413400,30.82754436700
3105,256964373,motorway,113.28325430700,30.82755750160
3106,256964373,motorway,113.28275447900,30.82757063620
3107,256964373,motorway,113.28225465200,30.82758377080
3108,256964373,motorway,113.28175482400,30.82759690630
3109,256964373,motorway,113.28125499700,30.82761004090
3110,256964373,motorway,113.28075516100,30.82762283820
3111,256964373,motorway,113.28025529800,30.82763453300
3112,256964373,motorway,113.27975543500,30.82764622690
3113,256964373,motorway,113.27925557200,30.82765792170
3114,256964373,motorway,113.27875570900,30.82766961650
3115,256964373,motorway,113.27825584600,30.82768131120
3116,256964373,motorway,113.27775598300,30.82769300600
3117,256964373,motorway,113.27725611900,30.82770470080
3118,256964373,motorway,113.27675625600,30.82771639560
3119,256964373,motorway,113.27625639300,30.82772809040
3120,256964373,motorway,113.27575652900,30.82773978430
3121,256964373,motorway,113.27525666600,30.82775147100
3122,256964373,motorway,113.27475680300,30.82776315670
3123,256964373,motorway,113.27425693900,30.82777484340
3124,256964373,motorway,113.27375707600,30.82778653010
3125,256964373,motorway,113.27325721200,30.82779821680
3126,256964373,motorway,113.27275756200,30.82781690020
3127,256964373,motorway,113.27225791900,30.82783575720
3128,256964373,motorway,113.27175827400,30.82785461420
3129,256964373,motorway,113.27125863000,30.82787347120
3130,256964373,motorway,113.27075898600,30.82789232820
3131,256964373,motorway,113.27025934100,30.82791118520
3132,256964373,motorway,113.26975969700,30.82793004210
3133,256964373,motorway,113.26926005300,30.82794889910
3134,256964373,motorway,113.26876155300,30.82798740630
3135,256964373,motorway,113.26826309700,30.82802667160
3136,256964373,motorway,113.26776464100,30.82806593690
3137,256964373,motorway,113.26726692300,30.82811351460
3138,256964373,motorway,113.26676934200,30.82816264010
3139,256964373,motorway,113.26627176200,30.82821176650
3140,256964373,motorway,113.26577496700,30.82826728520
3141,256964373,motorway,113.26528031500,30.82834021930
3142,256964373,motorway,113.26478566200,30.82841315250
3143,256964373,motorway,113.26429112300,30.82848679800
3144,256964373,motorway,113.26379792900,30.82856901850
3145,256964373,motorway,113.26330473500,30.82865123910
3146,256964373,motorway,113.26281438300,30.82874865900
3147,256964373,motorway,113.26232477800,30.82885008820
3148,256964373,motorway,113.26183517400,30.82895151640
3149,256964373,motorway,113.26134717800,30.82906011940
3150,256964373,motorway,113.26086115000,30.82917749080
3151,256964373,motorway,113.26037512100,30.82929486230
3152,256964373,motorway,113.25989030100,30.82941692550
3153,256964373,motorway,113.25940806300,30.82954900890
3154,256964373,motorway,113.25892582500,30.82968109320
3155,256964373,motorway,113.25844358600,30.82981317660
3156,256964373,motorway,113.25796563000,30.82995990370
3157,256964373,motorway,113.25748822100,30.83010849690
3158,256964373,motorway,113.25701081100,30.83025708920
3159,256964373,motorway,113.25653916500,30.83042298260
3160,256964373,motorway,113.25606803000,30.83059041210
3161,256964373,motorway,113.25559689600,30.83075784070
3162,256964373,motorway,113.25512766600,30.83093032080
3163,256964373,motorway,113.25466321800,30.83111549300
3164,256964373,motorway,113.25419877100,30.83130066520
3165,256964373,motorway,113.25373641500,30.83149088890
3166,256964373,motorway,113.25327697400,30.83168815700
3167,256964373,motorway,113.25282100700,30.83189321410
3168,256964373,motorway,113.25236719900,30.83210311590
3169,256964373,motorway,113.25191339300,30.83231301760
3170,256964373,motorway,113.25146418600,30.83253245040
3171,256964373,motorway,113.25101756300,30.83275723420
3172,256964373,motorway,113.25057093900,30.83298201880
3173,256964373,motorway,113.25012431600,30.83320680260
3174,256964373,motorway,113.24968160400,30.83343903810
3175,256964373,motorway,113.24924282800,30.83367878030
3176,256964373,motorway,113.24880405200,30.83391852150
3177,256964373,motorway,113.24836527700,30.83415826280
3178,256964373,motorway,113.24794244700,30.83442496750
3179,256964373,motorway,113.24752097700,30.83469397180
3180,256964373,motorway,113.24709950700,30.83496297530
3181,256964373,motorway,113.24667959200,30.83523431150
3182,256964373,motorway,113.24626910400,30.83551979320
3183,256964373,motorway,113.24585861500,30.83580527400
3184,256964373,motorway,113.24544812700,30.83609075480
3185,256964373,motorway,113.24504042100,30.83638014130
3186,256964373,motorway,113.24463651700,30.83667486540
3187,256964373,motorway,113.24423261400,30.83696958850
3188,256964373,motorway,113.24384404500,30.83728415960
3189,256964373,motorway,113.24345690400,30.83760057980
3190,256964373,motorway,113.24306976300,30.83791700000
3191,256964373,motorway,113.24268263100,30.83823343270
3192,256964373,motorway,113.24229550300,30.83854986820
3193,256964373,motorway,113.24190837500,30.83886630360
3194,256964373,motorway,113.24152124500,30.83918273910
3195,256964373,motorway,113.24113411700,30.83949917450
3196,256964373,motorway,113.24074661000,30.83981514600
3197,256964373,motorway,113.24035868400,30.84013060470
3198,256964373,motorway,113.23996980600,30.84044486650
3199,256964373,motorway,113.23957585900,30.84075277190
3200,256964373,motorway,113.23918191200,30.84106067730
3201,256964373,motorway,113.23878427800,30.84136376680
3202,256964373,motorway,113.23838418000,30.84166363500
3203,256964373,motorway,113.23798408000,30.84196350220
3204,256964373,motorway,113.23758219600,30.84226096740
3205,256964373,motorway,113.23717954200,30.84255739650
3206,256964373,motorway,113.23677688900,30.84285382560
3207,256964373,motorway,113.23637423500,30.84315025480
3208,256964373,motorway,113.23597158200,30.84344668390
3209,256964373,motorway,113.23556813900,30.84374202940
3210,256964373,motorway,113.23516296200,30.84403500060
3211,256964373,motorway,113.23475397500,30.84432245000
3212,256964373,motorway,113.23433634900,30.84459738540
3213,256964373,motorway,113.23391872400,30.84487231980
3214,256964373,motorway,113.23349597000,30.84513906410
3215,256964373,motorway,113.23306627700,30.84539472790
3216,256964373,motorway,113.23263658400,30.84565039170
3217,256964373,motorway,113.23220689100,30.84590605540
3218,256964373,motorway,113.23177719800,30.84616172010
3219,256964373,motorway,113.23134482000,30.84641278650
3220,256964373,motorway,113.23091109400,30.84666154800
3221,256964373,motorway,113.23047715000,30.84690990840
3222,256964373,motorway,113.23003400800,30.84714148020
3223,256964373,motorway,113.22959086600,30.84737305200
3224,256964373,motorway,113.22914772400,30.84760462300
3225,256964373,motorway,113.22870458200,30.84783619480
3226,256964373,motorway,113.22826061000,30.84806615680
3227,256964373,motorway,113.22781498100,30.84829290470
3228,256964373,motorway,113.22736420100,30.84850902170
3229,256964373,motorway,113.22691005700,30.84871819320
3230,256964373,motorway,113.22645591200,30.84892736470
3231,256964373,motorway,113.22600176800,30.84913653620
3232,256964373,motorway,113.22554762400,30.84934570770
3233,256964373,motorway,113.22509279400,30.84955338460
3234,256964373,motorway,113.22463770600,30.84976049490
3235,256964373,motorway,113.22417361700,30.84994654930
3236,256964373,motorway,113.22370944000,30.85013239780
3237,256964373,motorway,113.22324526300,30.85031824630
3238,256964373,motorway,113.22278108600,30.85050409480
3239,256964373,motorway,113.22231599300,30.85068759070
3240,256964373,motorway,113.22184838500,30.85086463030
3241,256964373,motorway,113.22138077700,30.85104166900
3242,256964373,motorway,113.22091316900,30.85121870870
3243,256964373,motorway,113.22044556100,30.85139574830
3244,256964373,motorway,113.21997865500,30.85157462260
3245,256964373,motorway,113.21951204600,30.85175427920
3246,256964373,motorway,113.21904543800,30.85193393680
3247,256964373,motorway,113.21857882900,30.85211359440
3248,256964373,motorway,113.21811222200,30.85229325100
3249,256964373,motorway,113.21765458100,30.85249458950
3250,256964373,motorway,113.21719739900,30.85269703670
3251,256964373,motorway,113.21674021800,30.85289948400
3252,256964373,motorway,113.21628303600,30.85310193130
3253,256964373,motorway,113.21582748300,30.85330794980
3254,256964373,motorway,113.21537490700,30.85352049470
3255,256964373,motorway,113.21492504000,30.85373864590
3256,256964373,motorway,113.21447724000,30.85396107610
3257,256964373,motorway,113.21402944100,30.85418350640
3258,256964373,motorway,113.21358164000,30.85440593660
3259,256964373,motorway,113.21313384100,30.85462836680
3260,256964373,motorway,113.21269095200,30.85486031720
3261,256964373,motorway,113.21225013600,30.85509628770
3262,256964373,motorway,113.21180932100,30.85533225810
3263,256964373,motorway,113.21136850700,30.85556822850
3264,256964373,motorway,113.21092784400,30.85580447860
3265,256964373,motorway,113.21049184000,30.85604922460
3266,256964373,motorway,113.21005583700,30.85629397060
3267,256964373,motorway,113.20979972800,30.85643773530
3268,256964376,primary,113.26980310600,30.82208789140
3269,256964376,primary,113.26953291200,30.82166718410
3270,256964376,primary,113.26926271800,30.82124647580
3271,256964376,primary,113.26899252400,30.82082576850
3272,256964376,primary,113.26872233000,30.82040506020
3273,256964376,primary,113.26845213500,30.81998435290
3274,256964376,primary,113.26818194000,30.81956364460
3275,256964376,primary,113.26791174600,30.81914293640
3276,256964376,primary,113.26764155200,30.81872222900
3277,256964376,primary,113.26737135800,30.81830152080
3278,256964376,primary,113.26710116400,30.81788081340
3279,256964376,primary,113.26683097000,30.81746010520
3280,256964376,primary,113.26656077600,30.81703939790
3281,256964376,primary,113.26629058200,30.81661868960
3282,256964376,primary,113.26602038800,30.81619798140
3283,256964376,primary,113.26575199800,30.81577613550
3284,256964376,primary,113.26548882000,30.81535100340
3285,256964376,primary,113.26522564200,30.81492587140
3286,256964376,primary,113.26496246400,30.81450073940
3287,256964376,primary,113.26469928600,30.81407560740
3288,256964376,primary,113.26443610800,30.81365047540
3289,256964376,primary,113.26417293000,30.81322534340
3290,256964376,primary,113.26390975200,30.81280021050
3291,256964376,primary,113.26364657400,30.81237507840
3292,256964376,primary,113.26338339500,30.81194994640
3293,256964376,primary,113.26312021800,30.81152481440
3294,256964376,primary,113.26285704000,30.81109968240
3295,256964376,primary,113.26259386200,30.81067455040
3296,256964376,primary,113.26233068400,30.81024941840
3297,256964376,primary,113.26206750600,30.80982428640
3298,256964376,primary,113.26180603500,30.80939810210
3299,256964376,primary,113.26154481400,30.80897176500
3300,256964376,primary,113.26128359400,30.80854542700
3301,256964376,primary,113.26102237300,30.80811908990
